CUE, TARGET, NORMED?, #G, #P, FSG, BSG, MSG, OSG, #M, MMIAS, #O, OMIAS, QSS, QFR, QCON, QH, QPS, QMC, QPR, QRSG, QUC, TSS, TFR, TCON, TH, TPS, TMC, TPR, TRSG, TUC
TAG, TEAM, YES, 152, 7, .046, 0.000, .0007, .0055, 1, 3, 2.0, 1, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 17, 83, 4.81, , N, 2.53, .33, .015, 1
TAG, CAR, YES, 152, 6, .039, 0.000, .0058, 0.0000, 4, 3, 0.0, 0, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 25, 274, 6.35, , N, 2.50, .91, .259, 1
TAG, LABEL, YES, 152, 6, .039, .121, 0.0000, .0056, 0, 3, 3.0, 3, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 23, 19, ¥, G, N, 1.38, .10, .009, 1
TAG, LICENSE, YES, 152, 6, .039, 0.000, 0.0000, .0038, 0, 3, 2.0, 2, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 11, 36, ¥, , N, .25, 0.00, 0.000, 1
TAG, DUG, NO, 152, 4, .026, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 21, 5, ¥, N, N, 1.11, .11, .010, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAG, FOOTBALL, YES, 152, 4, .026, 0.000, .0087, .0016, 1, 3, 2.0, 1, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 23, 36, 5.75, , N, 3.14, .67, .077, 1
TAG, IT, NO, 152, 4, .026, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 21, 5, ¥, N, N, 1.11, .11, .010, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAG, STICKER, YES, 152, 4, .026, 0.000, .0032, .0031, 1, 3, 2.0, 2, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 19, 0, ¥, G, N, 1.00, .12, .028, 1
TAG, DOG, YES, 152, 3, .020, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 5, 75, 5.75, , N, .40, .80, .437, 1
TAG, PLAY, YES, 152, 3, .020, 0.000, .0018, 0.0000, 2, 3, 0.0, 0, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 21, 200, 4.22, P, V, 1.30, .45, .045, 1
TAG, CATCH, YES, 152, 2, .013, 0.000, 0.0000, .0020, 0, 3, 1.0, 1, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 19, 43, 4.02, , V, 1.82, .41, .044, 1
TAG, FAG, NO, 152, 2, .013, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 21, 5, ¥, N, N, 1.11, .11, .010, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAG, FREEZE, YES, 152, 2, .013, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 15, 6, 4.63, , V, 2.79, .36, .023, 1
TAG, HANG, YES, 152, 2, .013, 0.000, 0.0000, .0053, 0, 3, 1.0, 1, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 29, 26, 3.88, N, V, 1.56, .19, .022, 1
TAG, SALE, YES, 152, 2, .013, 0.000, .0020, .0095, 2, 3, 3.0, 2, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 17, 44, 3.60, , N, 3.25, .44, .047, 1
TAG, TICKET, YES, 152, 2, .013, 0.000, .0005, .0004, 1, 3, 1.0, 1, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 19, 16, 7.00, G, N, .89, .28, .035, 1
TAIL, DOG, YES, 146, 36, .247, 0.000, .0754, .0743, 4, 0, 2.0, 0, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 5, 75, 5.75, , N, .40, .80, .437, 1
TAIL, END, YES, 146, 20, .137, 0.000, .0043, 0.0000, 2, 0, 0.0, 0, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 8, 410, 3.16, G, N, 1.43, .57, .293, 1
TAIL, CAT, YES, 146, 16, .110, 0.000, .1780, .1303, 4, 0, 2.0, 0, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 3, 23, 6.21, , N, 0.00, 1.00, .607, 1
TAIL, HEAD, YES, 146, 13, .089, .072, .0013, 0.0000, 2, 0, 0.0, 0, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 15, 424, 5.98, N, N, .87, .60, .079, 1
TAIL, WAG, YES, 146, 7, .048, .680, 0.0000, .0279, 0, 0, 1.0, 1, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 6, 0, ¥, G, V, .83, .17, .033, 1
TAIL, ANIMAL, YES, 146, 5, .034, 0.000, .0080, .0856, 4, 0, 2.0, 1, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 28, 68, 5.65, , N, 1.81, .74, .053, 1
TAIL, COAT, YES, 146, 4, .027, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 17, 43, 5.83, N, N, 1.56, .50, .135, 1
TAIL, TUXEDO, YES, 146, 4, .027, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 11, 0, ¥, , N, 2.00, .33, .012, 1
TAIL, BUTT, YES, 146, 3, .021, 0.000, .0016, .0089, 1, 0, 3.0, 2, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 14, 12, ¥, , N, .79, .21, .020, 1
TAIL, RAT, YES, 146, 3, .021, .020, .0012, .0137, 1, 0, 3.0, 2, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 19, 6, 6.11, G, N, 1.29, .43, .140, 1
TAIL, BONE, YES, 146, 2, .014, 0.000, 0.0000, .0641, 0, 0, 2.0, 2, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 19, 33, 5.75, , N, 1.53, .35, .130, 1
TAIL, BUNNY, YES, 146, 2, .014, 0.000, 0.0000, .0005, 0, 0, 1.0, 1, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 7, 1, 6.23, , N, 1.20, .60, .091, 1
TAIL, DONKEY, YES, 146, 2, .014, 0.000, 0.0000, .0016, 0, 0, 1.0, 1, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 10, 1, 6.67, , N, .67, .44, .148, 1
TAIL, GATE, YES, 146, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 12, 37, 5.69, , N, 2.00, .18, .033, 1
TAIL, LONG, YES, 146, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 13, 755, 3.68, , AJ, 1.25, .42, .128, 1
TAIL, MOUSE, YES, 146, 2, .014, 0.000, .0348, .0616, 2, 0, 2.0, 0, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 10, 10, 6.12, , N, 1.30, .70, .192, 1
TAIL, REAR, YES, 146, 2, .014, 0.000, .0017, .0397, 1, 0, 2.0, 1, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 9, 51, 3.98, T, N, 1.33, .33, .014, 1
TAKE, GIVE, YES, 170, 70, .412, .444, .0164, .0097, 4, 0, 3.0, 1, 11, 611, 3.20, , V, 2.55, .73, .250, 1, 13, 291, 3.18, , V, 2.25, .67, .225, 1
TAKE, STEAL, YES, 170, 22, .129, .328, .0009, .0045, 2, 0, 1.0, 1, 11, 611, 3.20, , V, 2.55, .73, .250, 1, 17, 5, 3.59, , V, 2.56, .44, .131, 1
TAKE, RECEIVE, YES, 170, 9, .050, .070, .0524, .0917, 4, 0, 3.0, 0, 11, 611, 3.20, , V, 2.55, .73, .250, 1, 15, 76, 2.98, , V, 1.93, .53, .077, 1
TAKE, GET, YES, 170, 8, .047, .122, .0526, .0479, 5, 0, 6.0, 1, 11, 611, 3.20, , V, 2.55, .73, .250, 1, 23, 750, 2.86, G, V, 2.59, .46, .099, 1
TAKE, AWAY, YES, 170, 7, .039, 0.000, .0154, .0018, 4, 0, 2.0, 0, 11, 611, 3.20, , V, 2.55, .73, .250, 1, 17, 456, 2.53, , AD, 2.44, .38, .037, 1
TAKE, GRAB, YES, 170, 7, .039, .333, .0013, .0031, 2, 0, 2.0, 1, 11, 611, 3.20, , V, 2.55, .73, .250, 1, 18, 16, ¥, , V, 1.44, .50, .040, 1
TAKE, HAVE, YES, 170, 4, .022, .022, .0032, .0300, 2, 0, 3.0, 2, 11, 611, 3.20, , V, 2.55, .73, .250, 1, 15, 3941, 2.44, , V, 1.93, .33, .050, 1
TAKE, HOME, YES, 170, 3, .017, 0.000, .0038, .0016, 2, 0, 1.0, 0, 11, 611, 3.20, , V, 2.55, .73, .250, 1, 15, 547, 6.25, , N, 1.47, .40, .208, 1
TAKE, OBTAIN, YES, 170, 3, .017, .090, .0031, .0299, 2, 0, 5.0, 3, 11, 611, 3.20, , V, 2.55, .73, .250, 1, 16, 42, 2.88, , V, 3.44, .25, .027, 1
TAKE, LEAVE, YES, 170, 2, .011, .021, .0010, .0017, 1, 0, 2.0, 1, 11, 611, 3.20, , V, 2.55, .73, .250, 1, 18, 205, 3.10, , V, 2.12, .65, .045, 1
TAKE, SELFISH, YES, 170, 2, .011, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 11, 611, 3.20, , V, 2.55, .73, .250, 1, 17, 8, ¥, , AJ, 1.86, .21, .010, 1
TALE, STORY, YES, 180, 106, .589, .108, .0085, .0082, 3, 0, 3.0, 1, 14, 21, 3.39, , N, 1.43, .36, .104, 1, 14, 153, 4.18, N, N, 1.38, .46, .097, 1
TALE, FAIRY, YES, 180, 12, .067, .543, .0002, .0171, 1, 0, 1.0, 1, 14, 21, 3.39, , N, 1.43, .36, .104, 1, 13, 6, 4.49, , N, .75, .50, .041, 0
TALE, TALL, YES, 180, 7, .039, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 14, 21, 3.39, , N, 1.43, .36, .104, 1, 9, 55, 4.35, , AJ, 1.25, .63, .302, 1
TALE, SPEAK, YES, 180, 6, .033, 0.000, .0053, .0004, 3, 0, 2.0, 0, 14, 21, 3.39, , N, 1.43, .36, .104, 1, 16, 110, 4.15, , V, 2.12, .56, .136, 1
TALE, LIE, YES, 180, 5, .028, .015, .0008, .0002, 2, 0, 1.0, 0, 14, 21, 3.39, , N, 1.43, .36, .104, 1, 18, 59, 4.04, N, V, 1.81, .69, .193, 1
TALE, BOOK, YES, 180, 3, .017, 0.000, .2468, 0.0000, 1, 0, 0.0, 0, 14, 21, 3.39, , N, 1.43, .36, .104, 1, 15, 193, 6.09, , N, 1.57, .71, .237, 1
TALE, TAIL, YES, 180, 3, .017, 0.000, 0.0000, .0042, 0, 0, 2.0, 2, 14, 21, 3.39, , N, 1.43, .36, .104, 1, 17, 24, 6.09, G, N, 1.24, .18, .040, 1
TALE, TELL, YES, 180, 3, .017, .028, .0325, .0488, 3, 0, 4.0, 1, 14, 21, 3.39, , N, 1.43, .36, .104, 1, 19, 268, 3.02, , V, 2.33, .60, .029, 1
TALE, DOG, YES, 180, 2, .011, 0.000, .0042, 0.0000, 1, 0, 0.0, 0, 14, 21, 3.39, , N, 1.43, .36, .104, 1, 5, 75, 5.75, , N, .40, .80, .437, 1
TALE, END, YES, 180, 2, .011, 0.000, .0023, .0002, 1, 0, 1.0, 1, 14, 21, 3.39, , N, 1.43, .36, .104, 1, 8, 410, 3.16, G, N, 1.43, .57, .293, 1
TALE, FABLE, YES, 180, 2, .011, .295, .0083, .2851, 1, 0, 3.0, 2, 14, 21, 3.39, , N, 1.43, .36, .104, 1, 8, 2, 4.51, , N, 1.00, .29, .010, 1
TALE, FRONT, YES, 180, 2, .011, 0.000, .0002, 0.0000, 1, 0, 0.0, 0, 14, 21, 3.39, , N, 1.43, .36, .104, 1, 5, 221, 4.14, N, N, .20, .40, .375, 1
TALE, MOUTH, YES, 180, 2, .011, 0.000, .0006, .0004, 1, 0, 1.0, 0, 14, 21, 3.39, , N, 1.43, .36, .104, 1, 19, 103, 5.47, , N, 1.58, .47, .098, 1
TALE, SAY, YES, 180, 2, .011, 0.000, .0034, .0104, 2, 0, 2.0, 0, 14, 21, 3.39, , N, 1.43, .36, .104, 1, 13, 504, ¥, , V, 1.33, .33, .016, 1
TALENT, SHOW, YES, 145, 21, .145, 0.000, .0009, .0027, 2, 0, 2.0, 2, 16, 40, 2.88, , N, 1.75, .31, .020, 1, 24, 287, 3.93, G, V, 1.52, .44, .046, 1
TALENT, GIFT, YES, 145, 14, .097, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 16, 40, 2.88, , N, 1.75, .31, .020, 1, 16, 33, 5.28, , N, 1.50, .50, .200, 1
TALENT, SKILL, YES, 145, 13, .090, .184, .0027, .0055, 1, 0, 2.0, 1, 16, 40, 2.88, , N, 1.75, .31, .020, 1, 21, 42, 3.24, , N, 2.05, .19, .024, 1
TALENT, DANCE, YES, 145, 10, .069, 0.000, .0112, .0093, 4, 0, 2.0, 0, 16, 40, 2.88, , N, 1.75, .31, .020, 1, 19, 90, 4.98, , V, 1.47, .58, .055, 1
TALENT, SING, YES, 145, 8, .055, 0.000, .0071, .0070, 4, 0, 2.0, 0, 16, 40, 2.88, , N, 1.75, .31, .020, 1, 17, 34, 4.12, , V, 2.69, .50, .182, 1
TALENT, ABILITY, YES, 145, 7, .048, .035, .0092, .0050, 1, 0, 1.0, 0, 16, 40, 2.88, , N, 1.75, .31, .020, 1, 22, 74, 2.03, , N, 2.00, .50, .060, 1
TALENT, MUSIC, YES, 145, 7, .048, 0.000, .0163, .0040, 6, 0, 4.0, 0, 16, 40, 2.88, , N, 1.75, .31, .020, 1, 25, 216, 5.15, , N, 2.64, .88, .108, 1
TALENT, SPECIAL, YES, 145, 6, .041, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 16, 40, 2.88, , N, 1.75, .31, .020, 1, 20, 245, ¥, , AJ, 1.67, .39, .013, 1
TALENT, ACT, YES, 145, 4, .028, 0.000, 0.0000, .0017, 0, 0, 2.0, 2, 16, 40, 2.88, , N, 1.75, .31, .020, 1, 16, 283, 3.79, T, N, 1.67, .40, .046, 1
TALENT, ACTOR, YES, 145, 4, .028, 0.000, .0033, 0.0000, 3, 0, 0.0, 0, 16, 40, 2.88, , N, 1.75, .31, .020, 1, 14, 24, 5.45, , N, 1.45, .55, .302, 1
TALENT, ART, YES, 145, 4, .028, .053, .0033, .0039, 3, 0, 2.0, 1, 16, 40, 2.88, , N, 1.75, .31, .020, 1, 17, 208, 4.36, , N, 1.31, .50, .029, 1
TALENT, DANCER, YES, 145, 4, .028, 0.000, .0032, .0068, 1, 0, 4.0, 3, 16, 40, 2.88, , N, 1.75, .31, .020, 1, 23, 31, 5.54, , N, 1.53, .24, .032, 0
TALENT, SCOUT, YES, 145, 4, .028, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 16, 40, 2.88, , N, 1.75, .31, .020, 1, 10, 8, 5.68, , N, .30, .20, .010, 1
TALENT, SINGER, YES, 145, 3, .021, .015, .0020, .0112, 1, 0, 5.0, 4, 16, 40, 2.88, , N, 1.75, .31, .020, 1, 20, 10, 6.35, , N, 2.47, .33, .022, 1
TALENT, ARTIST, YES, 145, 2, .014, .015, .0003, .0011, 1, 0, 1.0, 1, 16, 40, 2.88, , N, 1.75, .31, .020, 1, 12, 57, 5.65, , N, 1.82, .73, .100, 1
TALENT, PIANO, YES, 145, 2, .014, 0.000, .0010, .0110, 1, 0, 1.0, 0, 16, 40, 2.88, , N, 1.75, .31, .020, 1, 14, 38, 6.26, , N, 1.54, .54, .043, 1
TALK, SPEAK, YES, 128, 26, .206, .600, .0176, .0059, 6, 4, 5.0, 2, 18, 154, 4.18, , V, 1.79, .86, .209, 0, 16, 110, 4.15, , V, 2.12, .56, .136, 1
TALK, LISTEN, YES, 128, 13, .103, .094, .0080, .0091, 1, 4, 1.0, 0, 18, 154, 4.18, , V, 1.79, .86, .209, 0, 15, 51, 4.04, , V, 1.85, .62, .178, 1
TALK, CHATTER, NO, 128, 7, .056, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 18, 154, 4.18, , V, 1.79, .86, .209, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TALK, COMMUNICATE, YES, 128, 6, .048, .652, .0027, .0255, 2, 4, 2.0, 0, 18, 154, 4.18, , V, 1.79, .86, .209, 0, 6, 13, ¥, , V, 1.80, .40, .033, 1
TALK, CONVERSE, NO, 128, 5, .040, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 18, 154, 4.18, , V, 1.79, .86, .209, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TALK, SING, YES, 128, 5, .040, .028, 0.0000, .0007, 0, 4, 1.0, 1, 18, 154, 4.18, , V, 1.79, .86, .209, 0, 17, 34, 4.12, , V, 2.69, .50, .182, 1
TALK, CHAT, NO, 128, 4, .032, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 18, 154, 4.18, , V, 1.79, .86, .209, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TALK, WHISPER, YES, 128, 4, .032, .061, .0003, .0061, 1, 4, 3.0, 2, 18, 154, 4.18, , V, 1.79, .86, .209, 0, 16, 12, 4.08, , V, 2.47, .27, .009, 1
TALK, CONVERSATION, YES, 128, 3, .024, .642, .0004, .0130, 1, 4, 2.0, 2, 18, 154, 4.18, , V, 1.79, .86, .209, 0, 8, 10, 4.63, , N, 1.75, .38, .017, 1
TALK, LOUD, YES, 128, 3, .024, 0.000, .0111, 0.0000, 4, 4, 0.0, 0, 18, 154, 4.18, , V, 1.79, .86, .209, 0, 11, 20, 3.93, , AJ, 1.78, .78, .152, 1
TALK, PHONE, YES, 128, 3, .024, .145, 0.0000, 0.0000, 0, 4, 0.0, 0, 18, 154, 4.18, , V, 1.79, .86, .209, 0, 10, 54, 6.02, , N, .80, .70, .135, 1
TALK, SPEECH, YES, 128, 3, .024, .283, .0011, .0031, 3, 4, 2.0, 1, 18, 154, 4.18, , V, 1.79, .86, .209, 0, 17, 61, 4.87, , N, 1.82, .35, .039, 1
TALK, DISCUSS, YES, 128, 2, .016, .689, 0.0000, .0018, 0, 4, 2.0, 1, 18, 154, 4.18, , V, 1.79, .86, .209, 0, 6, 28, ¥, , V, 1.60, .20, .011, 1
TALK, FAST, YES, 128, 2, .016, 0.000, 0.0000, 0.0000, 0, 4, 0.0, 0, 18, 154, 4.18, , V, 1.79, .86, .209, 0, 7, 78, 2.93, N, AJ, 1.43, 1.00, .393, 1
TALK, GAB, NO, 128, 2, .016, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 18, 154, 4.18, , V, 1.79, .86, .209, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TALK, SAY, YES, 128, 2, .016, .219, .0037, .0613, 2, 4, 2.0, 1, 18, 154, 4.18, , V, 1.79, .86, .209, 0, 13, 504, ¥, , V, 1.33, .33, .016, 1
TALK, WORDS, YES, 128, 2, .016, .048, .0006, .0020, 1, 4, 3.0, 2, 18, 154, 4.18, , V, 1.79, .86, .209, 0, 19, 274, ¥, , N, 1.93, .43, .048, 0
TALK, YELL, YES, 128, 2, .016, .011, .0042, .0028, 2, 4, 2.0, 1, 18, 154, 4.18, , V, 1.79, .86, .209, 0, 9, 9, 4.29, , V, 2.44, .67, .405, 1
TALL, SHORT, YES, 148, 103, .696, .417, .0030, .0068, 2, 1, 1.0, 0, 9, 55, 4.35, , AJ, 1.25, .63, .302, 1, 9, 212, 4.57, , AJ, .86, .71, .414, 1
TALL, SMALL, YES, 148, 8, .054, .088, .1090, .0356, 3, 1, 2.0, 0, 9, 55, 4.35, , AJ, 1.25, .63, .302, 1, 9, 542, 3.98, , AJ, 1.88, .88, .427, 1
TALL, BIG, YES, 148, 5, .034, .020, .0193, .0343, 2, 1, 1.0, 0, 9, 55, 4.35, , AJ, 1.25, .63, .302, 1, 9, 360, 2.83, , AJ, 1.44, .67, .293, 1
TALL, THIN, YES, 148, 4, .027, .034, .0053, .0036, 1, 1, 2.0, 1, 9, 55, 4.35, , AJ, 1.25, .63, .302, 1, 5, 92, 3.82, G, AJ, 1.40, .80, .207, 1
TALL, SKINNY, YES, 148, 3, .020, 0.000, .0036, .0080, 1, 1, 3.0, 2, 9, 55, 4.35, , AJ, 1.25, .63, .302, 1, 10, 9, 3.67, , AJ, .38, .38, .131, 1
TALL, HEIGHT, YES, 148, 2, .014, .394, 0.0000, .0578, 0, 1, 1.0, 1, 9, 55, 4.35, , AJ, 1.25, .63, .302, 1, 6, 35, 3.85, , N, .67, .50, .044, 1
TALL, LANKY, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 9, 55, 4.35, , AJ, 1.25, .63, .302, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TALL, LEGS, YES, 148, 2, .014, 0.000, .0003, 0.0000, 1, 1, 0.0, 0, 9, 55, 4.35, , AJ, 1.25, .63, .302, 1, 13, 58, 6.04, , N, 1.18, .46, .311, 1
TALL, MAN, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 9, 55, 4.35, , AJ, 1.25, .63, .302, 1, 9, 1207, 6.14, , N, .56, .67, .402, 1
TAME, WILD, YES, 140, 56, .400, .063, .0043, .0097, 1, 3, 4.0, 3, 13, 4, 3.27, , AJ, 1.60, .10, .025, 0, 15, 56, 3.72, , AJ, 1.17, .42, .037, 0
TAME, CALM, YES, 140, 15, .107, 0.000, .0195, .0160, 2, 3, 1.0, 0, 13, 4, 3.27, , AJ, 1.60, .10, .025, 0, 14, 35, 3.56, , AJ, 1.62, .62, .037, 1
TAME, LION, YES, 140, 7, .050, 0.000, .0099, .0132, 2, 3, 2.0, 0, 13, 4, 3.27, , AJ, 1.60, .10, .025, 0, 15, 17, 6.14, , N, 1.75, .83, .151, 1
TAME, ANIMAL, YES, 140, 6, .043, 0.000, .0350, .0120, 5, 3, 3.0, 0, 13, 4, 3.27, , AJ, 1.60, .10, .025, 0, 28, 68, 5.65, , N, 1.81, .74, .053, 1
TAME, DOG, YES, 140, 5, .036, 0.000, .0225, .0011, 3, 3, 1.0, 0, 13, 4, 3.27, , AJ, 1.60, .10, .025, 0, 5, 75, 5.75, , N, .40, .80, .437, 1
TAME, SHREW, NO, 140, 5, .036, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 13, 4, 3.27, , AJ, 1.60, .10, .025, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAME, DOCILE, NO, 140, 4, .029, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 13, 4, 3.27, , AJ, 1.60, .10, .025, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAME, TIGER, YES, 140, 4, .029, 0.000, .0181, .0166, 1, 3, 2.0, 1, 13, 4, 3.27, , AJ, 1.60, .10, .025, 0, 15, 7, 6.07, , N, 1.13, .20, .115, 1
TAME, HORSE, YES, 140, 3, .021, 0.000, .0135, .0038, 2, 3, 2.0, 1, 13, 4, 3.27, , AJ, 1.60, .10, .025, 0, 16, 117, 6.03, , N, 1.15, .77, .304, 1
TAME, TRAIN, YES, 140, 3, .021, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 13, 4, 3.27, , AJ, 1.60, .10, .025, 0, 19, 82, 5.79, N, N, 2.06, .56, .148, 1
TAME, CONTROL, YES, 140, 2, .014, 0.000, 0.0000, .0021, 0, 3, 1.0, 1, 13, 4, 3.27, , AJ, 1.60, .10, .025, 0, 23, 223, 2.68, , V, .67, .24, .006, 1
TAME, DOMESTIC, NO, 140, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 13, 4, 3.27, , AJ, 1.60, .10, .025, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAME, MEEK, YES, 140, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 13, 4, 3.27, , AJ, 1.60, .10, .025, 0, 16, 10, 3.37, , AJ, 2.08, .15, .006, 1
TAMPA, FLORIDA, YES, 147, 53, .361, .026, 0.0000, .0093, 0, 4, 3.0, 3, 14, 0, ¥, , N, .60, .30, .042, 0, 16, 20, 6.10, , N, 1.36, .50, .072, 0
TAMPA, CITY, YES, 147, 21, .143, .086, 0.0000, 0.0000, 0, 4, 0.0, 0, 14, 0, ¥, , N, .60, .30, .042, 0, 18, 393, 5.41, , N, 1.19, .63, .224, 1
TAMPA, BAY, YES, 147, 17, .116, .174, 0.0000, 0.0000, 0, 4, 0.0, 0, 14, 0, ¥, , N, .60, .30, .042, 0, 15, 57, ¥, , N, 2.14, .14, .021, 1
TAMPA, HOME, YES, 147, 12, .082, 0.000, .0383, 0.0000, 1, 4, 0.0, 0, 14, 0, ¥, , N, .60, .30, .042, 0, 15, 547, 6.25, , N, 1.47, .40, .208, 1
TAMPA, AIRPORT, YES, 147, 4, .027, 0.000, 0.0000, 0.0000, 0, 4, 0.0, 0, 14, 0, ¥, , N, .60, .30, .042, 0, 6, 19, 6.31, , N, 1.20, 0.00, 0.000, 1
TAMPA, BORING, YES, 147, 3, .020, 0.000, .0002, .0003, 1, 4, 1.0, 0, 14, 0, ¥, , N, .60, .30, .042, 0, 16, 5, 2.65, , N, 1.46, .46, .090, 1
TAMPA, HERE, YES, 147, 3, .020, 0.000, 0.0000, 0.0000, 0, 4, 0.0, 0, 14, 0, ¥, , N, .60, .30, .042, 0, 4, 750, 2.81, , AD, .50, .75, .478, 1
TAMPA, BEACH, YES, 147, 2, .014, 0.000, .0094, 0.0000, 1, 4, 0.0, 0, 14, 0, ¥, , N, .60, .30, .042, 0, 16, 61, 6.08, , N, 2.25, .75, .313, 1
TAMPA, DIRTY, YES, 147, 2, .014, 0.000, 0.0000, 0.0000, 0, 4, 0.0, 0, 14, 0, ¥, , N, .60, .30, .042, 0, 15, 36, 4.08, , AJ, .64, .36, .239, 1
TAMPA, PALMS, NO, 147, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 14, 0, ¥, , N, .60, .30, .042, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAMPA, SCHOOL, YES, 147, 2, .014, 0.000, .0076, .0007, 2, 4, 2.0, 0, 14, 0, ¥, , N, .60, .30, .042, 0, 22, 492, 5.25, T, N, 3.35, .70, .086, 1
TAMPA, SUCKS, NO, 147, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 14, 0, ¥, , N, .60, .30, .042, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAMPA, TAMPONS, NO, 147, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 14, 0, ¥, , N, .60, .30, .042, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAMPA, USF, NO, 147, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 14, 0, ¥, , N, .60, .30, .042, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAN, DARK, YES, 148, 25, .169, 0.000, .0088, 0.0000, 2, 0, 0.0, 0, 13, 9, 4.18, , V, 1.38, .31, .040, 1, 8, 185, 4.68, G, AJ, .29, .71, .216, 1
TAN, SUN, YES, 148, 24, .162, .173, .0089, .0056, 3, 0, 3.0, 1, 13, 9, 4.18, , V, 1.38, .31, .040, 1, 14, 112, 6.23, , N, 2.36, .93, .153, 1
TAN, BROWN, YES, 148, 21, .142, .027, .0026, .0139, 2, 0, 3.0, 3, 13, 9, 4.18, , V, 1.38, .31, .040, 1, 20, 176, 4.63, , N, 2.20, .35, .011, 1
